Unnamed: 0.1,Unnamed: 0,ID,text,label,TFIDF_RF_prob,BERT_CNN_prob,TFIDF_LR_prob,GPT2_CNN_prob
58,91,105,". filed a petition with the for the removal of Atoosa Reaser, vice chairwoman for the Loudoun County school board.

While an earlier petition received 1,795 signatures, the current petition has received approximately 1,859 signatures.

 ",1,0.2213501,0.031824388,0.053481396,0.021317624
59,1660,1880,Youngkin demands resignations from Loudoun County School Board in wake of bombshell email - Yahoo News  via ,1,0.857875584,0.99234253,0.750333949,0.9817886
60,2396,1-670,"  This school board should be voted out, removed in total. These people are useless.  ",1,0.801364758,0.9999237,0.659610211,0.99815947
61,1241,1384,RT : RT : Loudoun County School Board member resigns after student sexual assault cover-up scandal ,1,0.959078593,0.8806294,0.911859722,0.93812513
62,2240,1-103,Five Former Attorneys General Call On VirginiaÃ¢Â€ÂšÃƒÂ„ÃƒÂ´s AG To Investigate LoudounCounty School Board: by Kendall Tietz - Five former Virginia attorneys general called on the stateÃ¢Â€ÂšÃƒÂ„ÃƒÂ´s current Attorney General on Monday to investigate the LoudounCounty PublicÃ¢Â€ÂšÃƒÂ„Ã‚Â¶ ,1,0.804215991,0.99960834,0.855248672,0.99672264
63,1374,1543,NAACP Chapter Accuses Parents Of Racism For Trying To Recall School Board Members Who Covered Up In-School Sexual Assaults  via ,0,0.186300296,0.019762548,0.066916067,0.05141311
64,1899,2157,"Victory For Parents As Judge Sides With Loudoun Parents, Against Prosecutor On School Board Recall  
Public schools have Failed.  Leftists are taking extreme measures to cover it up.
Public education system need Overhauled.",1,0.873892208,0.9999982,0.890472408,0.9979394
65,484,537,"Clean house across America starting with school boards.  The parents are the ones to make decisions for their kids not politicians.  ÃƒÂ°Ã…Â¸Ã¢Â€Â¡Ã‚ÂºÃƒÂ°Ã…Â¸Ã¢Â€Â¡Ã‚Â¸Loudoun County school board member calls for superintendent to resign for pushing trans policy

",1,0.922897023,0.99999964,0.990789211,0.97524387
66,1704,1932,"The superintendent and the entire Loudoun County school board must resign. Their behavior is a betrayal of public trust. There is no other option. 

LoudounCounty ",1,0.935239053,0.9999993,0.984372981,0.9991891
67,2024,2298,"Press charges against every single one of them and sue, sue, sue, sue, sue, and keep right on suing and pressing more charges. Don't stop. FightBack WeMAGA ÃƒÂ°Ã…Â¸Ã¢Â€Â”Ã‚Â½ÃƒÂ¢Ã…Â¡Ã¢Â€Â“ÃƒÂ¯Ã‚Â¸Ã‚ÂÃƒÂ°Ã…Â¸Ã¢Â€Â¡Ã‚ÂºÃƒÂ°Ã…Â¸Ã¢Â€Â¡Ã‚Â¸ 
Email shows Loudoun County School Board knew about sexual assault the day it happened ",1,0.859373888,1,0.888254943,0.9797973
68,136,151," Youngkin also called for an investigation into the Loudoun County School Board for allegedly covering up a sexual assault incident where a male who, dressed like a female, entered the womenÃƒÂ¢Ã¢Â‚Â¬Ã¢Â„Â¢s bathroom and raped a female student. ARTICLE",1,0.833015166,0.98948014,0.951438201,0.998609
69,689,774, Youngkin demands resignations from Loudoun County School Board in wake of bombshell email Vote Youngkin,1,0.960413803,0.9909004,0.945649244,0.98995763
70,335,376,"Woke Loudoun County schools $275K-a-year superintendent APOLOGIZES for 'failing to protect' female student, 15, from rape by 'boy in a skirt' in the girls' bathroom: He refuses to quit but board member resigns
",1,0.947177762,0.99863774,0.951255707,0.99864703
71,1877,2130,"   RESIGN NOW

",1,0.874703023,0.51242554,0.729123724,0.99648464
72,1618,1828,"A conservative parent group in Loudoun County, formed to ÃƒÂ¢Ã¢Â‚Â¬Ã…Â“fight against implementing critical race theory in our schools,ÃƒÂ¢Ã¢Â‚Â¬Ã‚Â gained enough signatures to file a recall petition against the school board's chair.  ",0,0.689944942,0.8232997,0.535974328,0.7293133
73,2629,1-1471,Loudoun County School Board just got served with a lawsuit at the public hearing! ,1,0.85917254,0.9912169,0.96514289,0.8201252
74,1801,2046,      You and the rest of that school board should resign immediately for attempting to cover up abuse in your schools. You are all sickening.,1,0.790869328,1,0.961207511,0.99999464
75,288,321,"Loudoun, VA School Board member : ""I have full confidence that the court will see that there is not merit to the removal petition...my ask is actually for the community to show their appreciation for the teachers and the staff at the schools""  ",0,0.626467571,0.7210453,0.650453189,0.6339071
76,1053,1178," Loudoun is actively recruiting former staff under Mark Herring. 

Glenn signed an EO yesterday to investigate their school board for their sexual assault cover up.

",1,0.862144258,0.9978485,0.911999229,0.9617374
77,323,359,"Virginia Groups Push Ahead In Effort To Recall Soros-Backed LoudounÃƒÂ‚Ã‚Â Attorney
",1,0.704790312,0.93145,0.60884253,0.79284066
78,658,736,  when and where is the next signing event to recall LCPS board members?,0,0.689738664,0.93162763,0.92428589,0.9009321
79,305,339,"

Loudoun County parent on explosive school board meeting: 'This is an ideology war'

Students stage walkout over bathroom sexual assault as parents demand board members resign",1,0.882898842,0.84985256,0.796714988,0.9999958
80,329,365,"Victory For Parents As Judge Sides With Loudoun Parents, Against Prosecutor On School Board Recall | The Daily Wire

ÃƒÂ°Ã…Â¸Ã¢Â€Â˜Ã‚ÂÃƒÂ°Ã…Â¸Ã¢Â€Â˜Ã‚Â ",1,0.817068064,0.98113364,0.772408922,0.99527884
81,2515,1-1073,"Loudoun County Parents Take a Stand Against 'Wokest School Board in America' 
",1,0.850324883,0.9995129,0.943720641,0.90295225
82,529,588,"Loudoun County superintendent apologizes, board member resigns as backlash grows over alleged sexual assaults  FoxNews This school board is ""corrupt"". And you would NEVER know how corrupt if McAullife is elected Governor. Cover up in the works, if elected.",1,0.829672461,0.9943889,0.824332344,0.9932514
83,1630,1841,"
Loudoun email reveals superintendent 
  notified school board on day of alleged sexual assault.  This clown Ziegler needs to be terminated and actually arrested for conspiracy to cover up a crime

",1,0.972546536,0.99999297,0.993901124,0.9999987
84,652,729, ...the entire LCPS school board and anyone else who knew about this and covered it up needs to resign/be fired...at the very least. They all are actually guilty of abetting the 2nd assault and should be prosecuted! ,1,0.935579656,1,0.98811062,1
85,649,726,"School Board in Loudoun County, Virginia still refuse th remove Porno books from School Library and continue to teach a child White should be ashamed.
Go Loudoun County, stick up for your children. Force School Board members to resign. ",1,0.84338701,0.9999995,0.975141961,0.99992883
86,2310,1-351,. Parents Take a Stand Against 'Wokest School Board in America' via  ,1,0.769095827,0.99937004,0.914243747,0.9136705
87,906,1021,"Culture wars rage in Loudoun County, with dueling parent groups and school board recalls ",0,0.269342757,0.14164357,0.138693174,0.030346
88,2762,1-1899,"Loudoun County parents demand superintendent resign over alleged sexual assaults in schools

Ziegler is a liar and will pull a Northam. He must be removed along with every School Board member that voted for transgender bathrooms. They are all complicit. 

",1,0.945543192,0.99941707,0.992050476,0.999814
89,935,1053,"Thata boy, Mike.  Are they listening? Pence Joins Calls for School Board Resignations in Loudoun Visit  via ",1,0.810376177,0.99840766,0.851824418,0.98437434
90,794,895,"Kooks in FairfaxCountyVA are riled up &amp; trying to recall a school board member too. It will go nowhere but they do make a lot of noise. Loved the analogy to the cicadas making a lot of noise until they died. 

",0,0.773641728,0.9933351,0.883603984,0.9657138
91,2589,1-1333, Didn't those same Loudoun County parents elect said school board? I'm not trying to be crass. We ALL need to pay more attention during election cycles or we will ge the government we deserve.,0,0.739340931,0.98033464,0.827381559,0.98936766
92,1152,1284,"School Bd Chair isn't  listening but on own agenda..Fire her. _/// Loudoun County School Board chair accuses parents of 'dog-whistle politics'

",1,0.739966713,0.6742699,0.902635615,0.99754936
93,1795,2040," Before you tweet, check your facts. Beth Barts is not the LCPS Superintendent, she is a school board representative. The boyÃƒÂ¢Ã¢Â‚Â¬Ã¢Â„Â¢s second offense occurred at Broad Run HS in a classroom not Stone Bridge. The Stone Bridge bathroom was not gender neutral, it was a girlÃƒÂ¢Ã¢Â‚Â¬Ã¢Â„Â¢s bathroom",0,0.780990785,0.94671255,0.923937522,0.9568617
94,638,715,"Parents in Loudon &amp; Fairfax counties are pushing back again school boards, angry over pandemic closures, gender identity and race issues, being brought in to their kids' schools. And now... they're launching a recall.    DETAILS:  ",1,0.785035253,0.9540128,0.963297532,0.9235886
95,745,838,Today is the show cause hearing in the recall election against Beth Barts of the Loudoun County School Board of Education. Virginia is the only state where recall efforts are determined in circuit court rather than at the ballot box. VAPol,0,0.442252727,0.00215696,0.154380342,0.24324028
96,1006,1129,Loudoun School board superintendent apologizes for failing to keep kids safe but refuses to resign | Daily Mail Online ,0,0.899721868,0.9801311,0.9553419,0.62458867
97,2410,1-728,"Thousands of Fed-Up Loudoun County Parents Work Together to Banish Disgraced School Board Members

READ: ",1,0.900681978,0.99979514,0.971534631,0.9551128
98,2879,Jan-47," Loudoun county School Board
Should be Removed Immediately !",1,0.754249111,0.99999404,0.908598607,0.57324123
99,675,755,"BREAKING: Loudoun School Board member Beth Barts resigned, effective November 2nd. There are still plenty of issues in Loudoun County schools that need to be fixed, but this was a start. ",1,0.579154662,0.36255026,0.732496442,0.9327856
100,1055,1181,A Virginia-based parent group attempting to oust fiveÃƒÂ‚Ã‚Â Loudoun County School Board members was given a small win after aÃƒÂ‚Ã‚Â Loudoun County Circuit Court judge ruled Tuesday in favor of the organizationÃƒÂ¢Ã¢Â‚Â¬Ã¢Â„Â¢s recall petition against a board member who sought to dismiss it.,1,0.454269777,0.03601248,0.303886077,0.15906367
101,2446,1-838,"After yesterday's antics, I'd say any remaining doubts as to why the population at large hates the LCPS school board with a burning, intense passion (that ain't going away - ever) have been put to rest.

This ends when they resign and not a moment sooner, so hurry it up already.",1,0.880400579,0.9948782,0.942590732,0.99958736
102,676,756,"ICYMI: Parents in Loudoun county announced they have enough petition signatures to start the process of removing radical members of the school board. 
",1,0.876231971,0.981577,0.850316873,0.76507276
103,1001,1123,Judge dismisses Loudoun County School Board recall cases ÃƒÂ¢Ã¢Â‚Â¬Ã¢Â€ÂœÃƒÂ‚Ã‚Â LOUHER ,0,0.10299817,0.004267738,0.117202803,0.025410913
104,1810,2057,"Culture wars rage in Loudoun County, with dueling parent groups and school board recalls  uncategorized feedly",0,0.386918871,0.18402435,0.220443182,0.03009488
105,60,69,"Loudoun County Schools Title IX Coordinator Out Following Investigation Into Handling of Sexual Assault Scandal

via   

",1,0.797382294,0.9538821,0.981087961,0.8048255
106,871,982,Loudoun parent on fight against critical race theory: School board 'is playing word games'  Very simple solution: Have the parents withdraw ALL of their children from the public schools immediately and/or INITIATE A RECALL OF THE SCHOOL BOARD MEMBERS!,1,0.781165825,0.9993705,0.722182865,0.98557127
107,753,849," On Friday, just one day after The Daily Wire revealed that LCPS failed to properly report several cases of sexual assault as required by state law over a span of years, school board member Beth Barts revealed that she is resigning, effective Nov. 2, 2021.",0,0.528868683,0.31436977,0.289492876,0.17153114
108,1063,1189,"A special grand jury is investigating the Loudoun County school board in Virginia for its handling of a sexual assault case last year.

 ",0,0.584894181,0.02454446,0.248059718,0.73254365
109,30,35,"  Tuesday's openly combative LCPS mtg. re TannerCross = culmination of frustration that's been building. 
Parents are campaigning to recall SchoolBoard members in reaction to their conduct over the past year re dissenting POVs. ",1,0.675599326,0.9851082,0.591740867,0.9942415
110,2555,1-1212,Judge dismisses Loudoun County School Board recall cases Ã¢Â€ÂšÃƒÂ„ÃƒÂ¬Ã‚Â¬Ã¢Â€Â LOUHER ,0,0.10299817,0.006160131,0.117202803,0.04083999
111,654,732,Loudoun County School Board members face the ax after Governor Youngkin orders them to face ballot | Daily Mail Online ,1,0.801300072,0.8216305,0.768132683,0.9628312
112,372,416,"ÃƒÂ¢Ã¢Â‚Â¬Ã…Â“Loudoun County School Board Member Resigns Amid Recall Attempt, BoardÃƒÂ¢Ã¢Â‚Â¬Ã¢Â„Â¢s Sexual Assault Cover-Up ScandalÃƒÂ¢Ã¢Â‚Â¬Ã‚Â

Keep digging deeper.. usually these corrupt clowns ÃƒÂ°Ã…Â¸Ã‚Â¤Ã‚Â¡ resign to take the ÃƒÂ¢Ã¢Â‚Â¬Ã…Â“heat awayÃƒÂ¢Ã¢Â‚Â¬Ã‚Â from something or someone more powerful ÃƒÂ°Ã…Â¸Ã‚Â¤Ã¢Â€Â

ÃƒÂ°Ã…Â¸Ã¢Â€Â˜Ã¢Â€Â¡ÃƒÂ°Ã…Â¸Ã‚ÂÃ‚Â¼ÃƒÂ°Ã…Â¸Ã¢Â€Â˜Ã¢Â‚Â¬ÃƒÂ°Ã…Â¸Ã¢Â€Â˜Ã¢Â€Â¡ÃƒÂ°Ã…Â¸Ã‚ÂÃ‚Â¼
",1,0.799532472,0.9763346,0.717558171,0.95486367
113,2352,1-496,"Loudoun County Schools Sue to Shut Down Rape Coverup Investigation  

Really??  So trying to stop the legal process is the right thing to do to prove no wrong doing from the school board!  VoteThemAllOut2022",1,0.84942063,0.98497796,0.893531567,0.96635157
114,1814,2061,"Loudoun County School Board Blasted Over Daily Wire Sex Assault Report, Parents Demand Resignations ",1,0.910795371,0.9581823,0.844776247,0.98063916
115,2372,1-600,"MAGA

Loudoun County Parents Show Up at School Board Meeting with More Than Enough Signatures to Remove Board Chair  via ",1,0.609873769,0.280337,0.591500695,0.9414725
116,733,824,Parents demand resignation of LoudounCounty superintendent  via ,0,0.624283757,0.12895525,0.363804005,0.0850972
117,1458,1639,Superintendent ScottZiegler Email confirms LoudounCounty school board knew about alleged felonious sexual assault on day it happened. Zeiglar has refused to resign. ,1,0.925716155,0.9995116,0.961404695,0.74096876
118,1823,2071,"Just in: Remaining Loudoun Circuit Court judges recuse themselves from School Board recall cases

Read story  | ",0,0.182632899,0.000619942,0.069400034,0.02681383
119,2374,1-602,UDPATE: Loudoun County school board takes appeal to Supreme Court:  ,1,0.766191111,0.13462369,0.818709852,0.18081866
